dataset,config,policy_mode,selectivity,query_id,k,post_filter_recall,candidate_reference_recall,full_authorized_recall,post_filter_underfill,candidate_vs_full_overlap,post_filter_vs_full_overlap,reference_scope,full_base,visible_count,visible_ratio,dim,num_base
sift1m,zk-opt,uniform_random,0.1,3565,100,0.0,0.0,0.0,1.0,0.1,0.1,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,3983,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,3983,10,0.0,0.0,0.0,1.0,0.3,0.0,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,3983,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,5945,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,5945,10,0.0,0.0,0.0,1.0,0.2,0.0,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.1,5945,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,100317,0.100317,128,1000000
sift1m,zk-opt,uniform_random,0.25,2611,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,2611,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,2611,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4057,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4057,10,0.0,1.0,1.0,1.0,0.4,0.3,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4057,100,1.0,1.0,1.0,1.0,0.23,0.23,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5661,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5661,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5661,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5976,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5976,10,0.0,1.0,1.0,1.0,0.4,0.1,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,5976,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,7959,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,7959,10,0.0,1.0,1.0,1.0,0.5,0.2,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,7959,100,1.0,1.0,1.0,1.0,0.25,0.25,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,785,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,785,10,0.0,0.0,0.0,1.0,0.4,0.1,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,785,100,0.0,0.0,0.0,1.0,0.23,0.23,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4047,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4047,10,0.0,0.0,0.0,1.0,0.3,0.2,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4047,100,0.0,0.0,0.0,1.0,0.23,0.23,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4089,1,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4089,10,1.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,4089,100,1.0,1.0,1.0,1.0,0.17,0.17,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8252,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8252,10,0.0,0.0,0.0,1.0,0.4,0.2,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8252,100,0.0,0.0,0.0,1.0,0.18,0.18,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8428,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8428,10,0.0,0.0,1.0,1.0,0.5,0.4,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.25,8428,100,1.0,1.0,1.0,1.0,0.21,0.21,full_base_calibration,True,249631,0.249631,128,1000000
sift1m,zk-opt,uniform_random,0.5,1169,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1169,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1169,100,1.0,1.0,1.0,1.0,0.27,0.27,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1340,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1340,10,0.0,1.0,1.0,1.0,0.7,0.3,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1340,100,1.0,1.0,1.0,1.0,0.42,0.42,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,2000,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,2000,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,2000,100,1.0,1.0,1.0,1.0,0.32,0.32,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3952,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3952,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3952,100,1.0,1.0,1.0,1.0,0.37,0.37,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4727,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4727,10,0.0,1.0,1.0,1.0,0.5,0.2,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4727,100,1.0,1.0,1.0,1.0,0.31,0.31,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,322,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,322,10,1.0,1.0,1.0,0.0,0.2,0.2,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,322,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,354,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,354,10,0.0,0.0,1.0,0.0,0.3,0.3,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,354,100,0.0,0.0,1.0,1.0,0.25,0.25,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3269,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3269,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,3269,100,1.0,1.0,1.0,1.0,0.34,0.34,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,5655,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,5655,10,1.0,1.0,1.0,0.0,0.5,0.5,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,5655,100,1.0,1.0,1.0,1.0,0.45,0.45,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,8026,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,8026,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,8026,100,1.0,1.0,1.0,1.0,0.28,0.28,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,181,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,181,10,0.0,0.0,0.0,1.0,0.3,0.1,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,181,100,0.0,0.0,0.0,1.0,0.31,0.31,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1403,1,0.0,0.0,0.0,1.0,1.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1403,10,0.0,0.0,0.0,1.0,0.5,0.3,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,1403,100,0.0,0.0,0.0,1.0,0.35,0.35,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4500,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4500,10,1.0,1.0,1.0,1.0,0.6,0.5,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,4500,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7154,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7154,10,0.0,0.0,0.0,1.0,0.4,0.1,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7154,100,0.0,0.0,0.0,1.0,0.44,0.44,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7640,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7640,10,1.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.5,7640,100,1.0,1.0,1.0,1.0,0.27,0.27,full_base_calibration,True,499518,0.499518,128,1000000
sift1m,zk-opt,uniform_random,0.75,1168,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,1168,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,1168,100,1.0,1.0,1.0,1.0,0.3,0.3,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2435,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2435,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2435,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2972,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2972,10,0.0,1.0,1.0,1.0,0.3,0.2,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,2972,100,1.0,1.0,1.0,1.0,0.36,0.36,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5914,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5914,10,0.0,1.0,1.0,1.0,0.5,0.4,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5914,100,1.0,1.0,1.0,1.0,0.5,0.5,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8083,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8083,10,0.0,1.0,1.0,1.0,0.5,0.3,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8083,100,1.0,1.0,1.0,1.0,0.32,0.32,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,530,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,530,10,0.0,0.0,1.0,0.0,0.5,0.5,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,530,100,1.0,1.0,1.0,1.0,0.44,0.44,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,4547,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,4547,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,4547,100,1.0,1.0,1.0,1.0,0.4,0.4,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5435,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5435,10,1.0,1.0,1.0,0.0,0.3,0.3,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5435,100,1.0,1.0,1.0,1.0,0.29,0.29,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6474,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6474,10,1.0,1.0,1.0,0.0,0.8,0.8,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6474,100,1.0,1.0,1.0,1.0,0.31,0.31,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,9047,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,9047,10,1.0,1.0,1.0,0.0,0.4,0.4,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,9047,100,1.0,1.0,1.0,1.0,0.36,0.36,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,718,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,718,10,0.0,0.0,1.0,1.0,0.1,0.1,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,718,100,0.0,0.0,1.0,1.0,0.14,0.14,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5502,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5502,10,1.0,1.0,1.0,1.0,0.5,0.5,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,5502,100,1.0,1.0,1.0,1.0,0.38,0.38,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6502,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6502,10,0.0,0.0,0.0,1.0,0.5,0.4,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,6502,100,0.0,0.0,0.0,1.0,0.44,0.44,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,7948,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,7948,10,1.0,1.0,1.0,1.0,0.4,0.4,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,7948,100,1.0,1.0,1.0,1.0,0.49,0.49,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8264,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8264,10,0.0,0.0,0.0,1.0,0.3,0.3,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,uniform_random,0.75,8264,100,0.0,0.0,0.0,1.0,0.33,0.33,full_base_calibration,True,749591,0.749591,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1192,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1192,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1192,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1195,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1195,10,0.0,1.0,1.0,1.0,1.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1195,100,1.0,1.0,1.0,1.0,0.11,0.11,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,5717,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,5717,10,0.0,1.0,1.0,1.0,0.2,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,5717,100,1.0,1.0,1.0,1.0,0.05,0.05,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7620,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7620,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7620,100,1.0,1.0,1.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7710,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7710,10,0.0,1.0,1.0,1.0,0.6,0.2,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7710,100,1.0,1.0,1.0,1.0,0.07,0.07,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7191,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7191,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7191,100,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,235,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,235,10,0.0,0.0,0.0,1.0,0.5,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,235,100,0.0,0.0,0.0,1.0,0.08,0.08,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1087,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1087,10,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1087,100,0.0,0.0,0.0,1.0,0.02,0.02,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1622,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1622,10,0.0,0.0,0.0,1.0,0.2,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,1622,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,6776,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,6776,10,0.0,0.0,0.0,1.0,0.4,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,6776,100,0.0,0.0,0.0,1.0,0.09,0.09,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7421,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7421,10,0.0,0.0,0.0,1.0,0.5,0.0,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.1,7421,100,0.0,0.0,0.0,1.0,0.06,0.06,full_base_calibration,True,100000,0.1,128,1000000
sift1m,zk-opt,clustered_acl,0.25,2429,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,2429,10,0.0,1.0,1.0,1.0,0.6,0.2,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,2429,100,1.0,1.0,1.0,1.0,0.28,0.28,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,5042,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,5042,10,0.0,1.0,1.0,1.0,0.3,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,5042,100,1.0,1.0,1.0,1.0,0.19,0.19,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7708,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7708,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7708,100,1.0,1.0,1.0,1.0,0.15,0.15,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9330,1,0.0,0.0,1.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9330,10,0.0,1.0,1.0,1.0,0.5,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9330,100,1.0,1.0,1.0,1.0,0.22,0.22,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9510,1,0.0,0.0,1.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9510,10,0.0,1.0,1.0,1.0,0.2,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,9510,100,1.0,1.0,1.0,1.0,0.14,0.14,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,632,1,0.0,0.0,0.0,0.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,632,10,0.0,0.0,0.0,1.0,0.6,0.2,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,632,100,0.0,0.0,0.0,1.0,0.19,0.19,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,706,1,0.0,0.0,0.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,706,10,0.0,0.0,0.0,1.0,0.4,0.1,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,706,100,0.0,0.0,0.0,1.0,0.21,0.21,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,3683,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,3683,10,0.0,0.0,0.0,1.0,0.3,0.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,3683,100,0.0,0.0,0.0,1.0,0.17,0.17,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7504,1,1.0,1.0,1.0,0.0,1.0,1.0,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7504,10,1.0,1.0,1.0,1.0,0.6,0.5,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,7504,100,1.0,1.0,1.0,1.0,0.29,0.29,full_base_calibration,True,250000,0.25,128,1000000
sift1m,zk-opt,clustered_acl,0.25,8310,1,0.0,0.0,0.0,1.0,0.0,0.0,full_base_calibration,True,250000,0.25,128,1000000
